period,timestamp,minute,second,team_goals_before,opp_goals_before,team_id,team_name,player_id,player_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,score_diff,scored,direction,pressure
1,00:16:32.056,16,32,0,0,215,Athletic Club,6394,Aritz Aduriz Zubeldia,0.7835,"[120.0, 36.6, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:14:29.377,59,29,0,2,221,Levante UD,24149,José Antonio García Rabasco,0.7835,"[120.0, 36.9, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Low
1,00:40:46.024,40,46,0,1,221,Levante UD,26181,Rahamat Riga Mustapha,0.7835,"[120.0, 36.8, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
2,00:10:35.224,55,35,1,0,136,OGC Nice,16462,Hatem Ben Arfa,0.7835,"[120.0, 42.0, 0.9]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:17:16.791,62,16,0,1,973,Bristol City WFC,15563,Charlie Wellings,0.7835,"[118.9, 38.4, 1.6]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-1,0,Left,High
2,00:29:40.261,74,40,0,0,971,Chelsea FCW,15553,Karen Julia Carney,0.7835,"[119.0, 42.4, 1.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,High
1,00:35:09.001,35,9,0,0,360,Rayo Vallecano,26848,Roberto Trashorras Gayoso,0.7835,"[120.0, 36.5, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:47:43.702,92,43,0,3,214,Espanyol,6624,Jorge Franco Alviz,0.7835,"[118.7, 42.7, 0.3]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-3,0,Right,Low
2,00:11:51.182,56,51,0,2,322,Eibar,6566,Borja González Tomás,0.7835,"[120.0, 37.6, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Low
5,00:00:02.160,120,2,1,1,3563,Venezuela,4041,José Salomón Rondón Giménez,0.7835,"[120.0, 42.7, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:00:49.026,120,49,1,2,1833,Canada,23640,Jonathan David,0.7835,"[120.0, 43.4, 1.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:01:30.847,121,30,2,2,3563,Venezuela,16249,Yangel Clemente Herrera Ravelo,0.7835,"[120.0, 36.1, 0.2]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.1, 39.9], 'player': {'id': 23758, 'name': 'Maxime Crépeau'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Left,Extreme
5,00:02:11.520,122,11,2,2,1833,Canada,23363,Liam Millar,0.7835,"[120.0, 42.5, 4.1]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.7, 40.2], 'player': {'id': 32012, 'name': 'Rafael Enrique Romo Pérez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,Extreme
5,00:02:57.534,122,57,2,2,3563,Venezuela,7475,Tomás Eduardo Rincón Hernández,0.7835,"[120.0, 38.9, 1.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Extreme
5,00:04:09.897,124,9,2,3,1833,Canada,383250,Moise Bombito,0.7835,"[120.0, 42.6, 0.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:05:02.162,125,2,3,3,3563,Venezuela,13025,Jefferson David Savarino Quintero,0.7835,"[119.4, 37.5, 1.2]",40,Right Foot,88,Penalty,116,Saved to Post,93,Normal,,0,0,Left,Extreme
5,00:05:55.742,125,55,3,3,1833,Canada,11187,Stephen Antunes Eustáquio,0.7835,"[120.0, 42.1, 0.9]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Extreme
5,00:06:58.164,126,58,3,3,3563,Venezuela,11162,Jhonder Leonel Cádiz Fernández,0.7835,"[120.0, 42.5, 0.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:07:52.400,127,52,3,4,1833,Canada,12365,Alphonso Davies,0.7835,"[120.0, 42.0, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
5,00:08:36.089,128,36,4,4,3563,Venezuela,47822,Wilker José Ángel Romero,0.7835,"[119.1, 42.6, 0.6]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Extreme
5,00:09:31.475,129,31,4,4,1833,Canada,133229,Ismael Koné,0.7835,"[120.0, 38.1, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
2,00:36:33.693,81,33,0,1,907,Wales,6399,Gareth Frank Bale,0.7835,"[120.0, 43.4, 1.5]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
1,00:40:06.069,40,6,0,1,217,Barcelona,25879,Ronaldo de Assis Moreira,0.7835,"[120.0, 43.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Medium
2,00:29:24.311,74,24,6,0,131,Paris Saint-Germain,4319,Edinson Roberto Cavani Gómez,0.7835,"[119.6, 38.0, 0.0]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,6,0,Left,Low
1,00:36:45.501,36,45,2,1,861,France Women's,10137,Kadidiatou Diani,0.7835,"[120.0, 36.7, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
2,00:06:13.304,51,13,4,1,861,France Women's,10137,Kadidiatou Diani,0.7835,"[120.0, 36.3, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,3,1,Left,Low
2,00:18:49.623,63,49,1,5,16803,Panama Women's,402786,Yomira Tibisay Pinzón Ríos,0.7835,"[120.0, 36.7, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-4,1,Left,Low
1,00:25:52.843,25,52,0,0,38,Tottenham Hotspur,10955,Harry Kane,0.7835,"[120.0, 39.4, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Medium
2,00:41:03.804,86,3,3,0,131,Paris Saint-Germain,3672,Zlatan Ibrahimović,0.7835,"[119.5, 37.6, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,3,0,Left,Low
4,00:14:53.690,119,53,3,1,220,Real Madrid,5207,Cristiano Ronaldo dos Santos Aveiro,0.7835,"[120.0, 42.4, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Medium
2,00:35:28.600,80,28,1,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 41.8, 1.5]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:26:09.101,71,9,0,1,231,Chievo,7045,Valter Birsa,0.7835,"[120.0, 37.7, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,High
1,00:17:47.181,17,47,1,0,227,Napoli,7037,Lorenzo Insigne,0.7835,"[120.0, 37.0, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
2,00:51:05.138,96,5,1,2,774,Egypt,3531,Mohamed Salah,0.7835,"[120.0, 35.9, 1.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
1,00:30:37.035,30,37,1,0,6045,Zambia Women's,131619,Barbra Banda,0.7835,"[120.0, 37.4, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
1,00:12:51.044,12,51,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 42.9, 2.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:13:52.622,58,52,0,1,178,Hannover 96,38524,Hiroshi Kiyotake,0.7835,"[120.0, 43.4, 0.6]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
2,00:33:00.260,78,0,0,1,135,Saint-Étienne,4254,Valentin Eysseric,0.7835,"[120.0, 43.6, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:19:58.589,64,58,1,0,22,Leicester City,10960,Jamie Vardy,0.7835,"[120.0, 39.6, 2.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Centre,High
2,00:29:55.450,74,55,0,2,23,Watford,3454,Troy Deeney,0.7835,"[119.9, 37.8, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
1,00:39:45.695,39,45,0,1,174,VfB Stuttgart,9409,Daniel Ginczek,0.7835,"[120.0, 40.9, 1.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Centre,Medium
2,00:10:23.168,55,23,1,0,239,Fiorentina,7139,Josip Iličić,0.7835,"[120.0, 43.7, 0.6]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
1,00:08:57.243,8,57,0,0,39,Manchester United,3538,Wayne Mark Rooney,0.7835,"[119.9, 42.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:21:04.610,66,4,1,2,37,Newcastle United,4269,Aleksandar Mitrović,0.7835,"[120.0, 42.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
2,00:48:32.159,93,32,0,1,41,Sunderland,3337,Jermain Defoe,0.7835,"[120.0, 42.4, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:43:03.556,88,3,1,0,31,Crystal Palace,3277,Yohan Cabaye,0.7835,"[120.0, 42.4, 2.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:30:09.907,75,9,0,1,793,Iceland,3944,Gylfi Þór Sigurðsson,0.7835,"[120.0, 40.7, 2.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Centre,Extreme
2,00:45:51.112,90,51,3,5,7286,East Bengal,161091,Daniel Chima Chukwu,0.7835,"[120.0, 36.4, 0.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
2,00:18:29.440,63,29,1,1,760,OL Reign,5002,Jodie Taylor,0.7835,"[119.0, 36.2, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:28:09.963,73,9,1,1,322,Eibar,6566,Borja González Tomás,0.7835,"[120.0, 39.3, 1.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,High
1,00:21:49.088,21,49,0,1,212,Atlético Madrid,5487,Antoine Griezmann,0.7835,"[119.1, 41.7, 0.8]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,-1,0,Right,Medium
2,00:38:34.726,83,34,1,3,27,West Bromwich Albion,40124,Rickie Lambert,0.7835,"[120.0, 43.5, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Medium
2,00:10:19.179,55,19,3,0,156,Stade de Reims,7367,Grejohn Kyei,0.7835,"[120.0, 37.3, 2.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,3,1,Left,Low
1,00:33:56.673,33,56,2,0,863,Spain Women's,10151,Jennifer Hermoso Fuentes,0.7835,"[119.4, 38.1, 1.6]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,2,0,Left,Low
1,00:13:51.324,13,51,0,0,140,Caen,3038,Andy Delort,0.7835,"[120.0, 36.5, 2.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:10:01.796,55,1,0,1,973,Bristol City WFC,16386,Lucy Hope,0.7835,"[118.0, 43.8, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:20:12.258,20,12,0,0,169,Bayern Munich,5562,Thomas Müller,0.7835,"[120.0, 43.1, 4.8]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.0, 40.8], 'player': {'id': 3630, 'name': 'Loris Karius'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,Medium
2,00:24:43.820,69,43,0,1,31,Crystal Palace,3277,Yohan Cabaye,0.7835,"[119.1, 42.3, 0.9]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [118.8, 40.1], 'player': {'id': 3649, 'name': 'Karl Darlow'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Right,High
1,00:39:37.496,39,37,0,0,243,AC Milan,5688,Carlos Arturo Bacca Ahumada,0.7835,"[120.0, 36.9, 1.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:23:34.354,68,34,4,1,36,Manchester City,3598,Wilfried Guemiand Bony,0.7835,"[120.0, 42.9, 4.2]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.5, 40.0], 'player': {'id': 9539, 'name': 'Vito Mannone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",3,0,Right,Low
2,00:12:22.615,57,22,0,0,186,FC Köln,23486,Anthony Modeste,0.7835,"[119.1, 37.9, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,High
2,00:33:57.960,78,57,2,3,212,Atlético Madrid,26199,Diego Forlán Corazo,0.7835,"[120.0, 36.7, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
2,00:15:29.307,60,29,2,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 41.9, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Medium
2,00:30:00.623,75,0,3,1,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 41.1, 3.6]",38,Left Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.8, 40.0], 'player': {'id': 6730, 'name': 'Rubén Iván Martínez Andrade'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2,0,Centre,Medium
1,00:40:41.102,40,41,0,0,226,Hellas Verona,6686,Giampaolo Pazzini,0.7835,"[120.0, 37.8, 2.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
1,00:37:33.134,37,33,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 42.4, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [119.2, 39.4], 'player': {'id': 23344, 'name': 'Aitor Fernández Abarisketa'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,1,Right,Medium
1,00:46:28.586,46,28,1,0,7283,Kerala Blasters,24035,Álvaro Vázquez García,0.7835,"[120.0, 38.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
2,00:25:45.728,70,45,0,3,7287,Mumbai City,192018,Diego Maurício Machado de Brito,0.7835,"[120.0, 36.8, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-3,1,Left,Low
2,00:45:33.153,90,33,3,3,30,Stoke City,3325,Marko Arnautović,0.7835,"[120.0, 39.5, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Extreme
2,00:44:06.055,89,6,1,1,1683,Carpi,8675,Jonathan de Guzmán,0.7835,"[120.0, 43.3, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
2,00:38:31.441,83,31,0,1,40,West Ham United,4271,Andy Carroll,0.7835,"[120.0, 43.2, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:49:45.333,94,45,1,2,22,Leicester City,3671,José Leonardo Ulloa,0.7835,"[120.0, 43.5, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:48:49.902,93,49,1,1,968,Arsenal WFC,15616,Kim Little,0.7835,"[120.0, 43.2, 2.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
2,00:37:53.965,82,53,0,2,26,Swansea City,3944,Gylfi Þór Sigurðsson,0.7835,"[120.0, 39.5, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [120.0, 40.5], 'player': {'id': 20201, 'name': 'Maarten Stekelenburg'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-2,1,Centre,Medium
2,00:40:32.152,85,32,3,2,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 38.0, 1.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:08:02.455,8,2,0,0,863,Spain Women's,10161,María Francesca Caldentey Oliver,0.7835,"[120.0, 35.5, 0.2]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.0, 40.1], 'player': {'id': 32099, 'name': 'Livia Peng'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Left,Medium
2,00:42:34.038,87,34,2,0,863,Spain Women's,10143,Alexia Putellas Segura,0.7835,"[118.2, 41.9, 1.6]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,2,0,Right,Medium
2,00:15:46.788,60,46,1,0,907,Wales,6399,Gareth Frank Bale,0.7835,"[120.0, 35.6, 5.4]",38,Left Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.2, 40.4], 'player': {'id': 30357, 'name': 'Uğurcan Çakır'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Left,High
1,00:03:28.040,3,28,0,0,780,Portugal,5207,Cristiano Ronaldo dos Santos Aveiro,0.7835,"[120.0, 43.8, 1.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:52:15.584,52,15,0,0,904,Bayer Leverkusen,40724,Florian Wirtz,0.7835,"[120.0, 37.5, 1.6]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:27:08.668,72,8,1,1,291,Frosinone,13613,Daniel Ciofani,0.7835,"[120.0, 38.0, 0.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
5,00:00:26.408,120,26,0,1,772,Spain,5203,Sergio Busquets i Burgos,0.7835,"[120.0, 36.1, 0.2]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.5, 40.1], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Left,Extreme
5,00:01:13.380,121,13,1,0,773,Switzerland,5834,Mario Gavranović,0.7835,"[120.0, 36.6, 1.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [119.6, 40.5], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,1,Left,Extreme
5,00:01:53.184,121,53,0,2,772,Spain,16532,Daniel Olmo Carvajal,0.7835,"[120.0, 36.6, 2.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [119.7, 40.3], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-2,1,Left,Extreme
5,00:02:42.769,122,42,2,1,773,Switzerland,5537,Fabian Lukas Schär,0.7835,"[118.4, 37.3, 0.6]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.1, 39.9], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Left,Extreme
5,00:03:21.489,123,21,1,2,772,Spain,6765,Rodrigo Hernández Cascante,0.7835,"[119.4, 42.4, 0.8]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.2, 40.1], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Right,Extreme
5,00:04:25.619,124,25,2,1,773,Switzerland,5549,Manuel Obafemi Akanji,0.7835,"[119.0, 37.4, 0.4]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.3, 39.8], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Left,Extreme
5,00:05:07.463,125,7,1,2,772,Spain,6766,Gerard Moreno Balaguero,0.7835,"[120.0, 43.5, 2.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [119.4, 40.0], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,1,Right,Extreme
5,00:05:54.063,125,54,2,2,773,Switzerland,30401,Ruben Vargas,0.7835,"[120.0, 38.7, 3.9]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.3, 39.6], 'player': {'id': 11748, 'name': 'Unai Simón Mendibil'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Centre,Extreme
5,00:07:04.301,127,4,2,2,772,Spain,6685,Mikel Oyarzabal Ugarte,0.7835,"[120.0, 43.3, 0.4]",38,Left Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [119.2, 39.4], 'player': {'id': 5550, 'name': 'Yann Sommer'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,1,Right,Extreme
1,00:39:26.125,39,26,0,1,218,Real Betis,6832,Rubén Castro Martín,0.7835,"[120.0, 37.1, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
2,00:40:55.032,85,55,1,2,37,Newcastle United,4269,Aleksandar Mitrović,0.7835,"[120.0, 43.5, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:12:15.121,57,15,0,0,1475,Manchester United,31540,Katie Zelem,0.7835,"[120.0, 38.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:20:50.347,20,50,0,0,147,Marseille,3457,Michy Batshuayi Tunga,0.7835,"[120.0, 42.6, 1.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:23:12.882,68,12,2,0,29,Everton,3289,Romelu Lukaku Menama,0.7835,"[118.5, 38.1, 1.3]",38,Left Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.8, 39.8], 'player': {'id': 3623, 'name': 'Adrián San Miguel del Castillo'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",2,0,Left,Medium
2,00:28:24.649,73,24,1,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 42.4, 1.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:16:27.398,61,27,1,0,239,Fiorentina,7139,Josip Iličić,0.7835,"[120.0, 36.4, 2.1]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:12:18.873,12,18,1,0,781,Brazil,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 42.3, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,Medium
2,00:36:46.137,81,46,0,0,129,AS Monaco,3247,Fábio Henrique Tavares,0.7835,"[120.0, 36.3, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
2,00:16:55.221,61,55,0,2,133,Troyes,3002,Benjamin Nivet,0.7835,"[120.0, 37.4, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
2,00:46:13.784,91,13,3,1,165,Lorient,33178,Benjamin Moukandjo Bilé,0.7835,"[120.0, 42.4, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Medium
2,00:24:56.927,69,56,0,1,153,Stade Brestois,3811,Islam Slimani,0.7835,"[118.5, 42.2, 1.1]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-1,0,Right,High
2,00:13:11.928,58,11,0,0,22,Leicester City,3814,Riyad Mahrez,0.7835,"[118.9, 43.0, 0.9]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,High
5,00:00:05.719,120,5,2,2,1833,Canada,23640,Jonathan David,0.7835,"[120.0, 37.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:00:53.964,120,53,2,3,783,Uruguay,6773,Federico Santiago Valverde Dipetta,0.7835,"[120.0, 36.6, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
5,00:02:28.298,122,28,3,3,1833,Canada,383250,Moise Bombito,0.7835,"[120.0, 42.1, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:03:11.447,123,11,3,4,783,Uruguay,5260,Rodrigo Bentancur Colmán,0.7835,"[120.0, 36.5, 2.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
5,00:04:07.862,124,7,4,4,1833,Canada,133229,Ismael Koné,0.7835,"[119.0, 37.3, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Extreme
5,00:04:50.779,124,50,4,4,783,Uruguay,5258,Giorgian Daniel De Arrascaeta Benedetti,0.7835,"[120.0, 40.7, 1.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Extreme
5,00:05:42.248,125,42,4,5,1833,Canada,18639,Mathieu Choiniere,0.7835,"[120.0, 36.9, 1.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
5,00:06:24.250,126,24,5,5,783,Uruguay,5246,Luis Alberto Suárez Díaz,0.7835,"[120.0, 43.6, 1.6]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:07:09.154,127,9,5,6,1833,Canada,12365,Alphonso Davies,0.7835,"[120.0, 40.3, 2.8]",38,Left Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.2, 40.3], 'player': {'id': 36710, 'name': 'Sergio Rochet Álvarez'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Centre,Extreme
2,00:04:16.204,49,16,2,0,33,Chelsea,40122,Oscar dos Santos Emboaba Júnior,0.7835,"[120.0, 42.7, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Low
2,00:18:21.193,63,21,0,0,207,Valencia,6402,Francisco Alcácer García,0.7835,"[120.0, 37.0, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:17:34.626,17,34,0,1,768,England,10955,Harry Kane,0.7835,"[120.0, 36.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
1,00:46:02.489,46,2,0,1,764,Orlando Pride,5085,Alexandra Morgan Carrasco,0.7835,"[120.0, 43.6, 2.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
2,00:48:20.030,93,20,1,3,1204,Argentina Women's,25640,María Florencia Bonsegundo,0.7835,"[119.9, 39.8, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Centre,Medium
